cell_id,accession_id,cell_name,tissue_id,created_at,updated_at,cell_line_uid
590,CVCL_0871,Hs 729,33,70-01-02 0:00,70-01-02 0:00,Hs729_590_2019
591,CVCL_0878,Hs 737.T,5,70-01-02 0:00,70-01-02 0:00,Hs737.T_591_2019
592,CVCL_0882,Hs 739.T,7,70-01-02 0:00,70-01-02 0:00,Hs739.T_592_2019
593,CVCL_0888,Hs 742.T,7,70-01-02 0:00,70-01-02 0:00,Hs742.T_593_2019
594,CVCL_0333,Hs 746T,34,70-01-02 0:00,70-01-02 0:00,Hs746T_594_2019
595,CVCL_0891,Hs 751.T,13,70-01-02 0:00,70-01-02 0:00,Hs751.T_595_2019
596,CVCL_0334,Hs 766T,25,70-01-02 0:00,70-01-02 0:00,Hs766T_596_2019
597,CVCL_0928,Hs 819.T,5,70-01-02 0:00,70-01-02 0:00,Hs819.T_597_2019
598,CVCL_0932,Hs 821.T,5,70-01-02 0:00,70-01-02 0:00,Hs821.T_598_2019
599,CVCL_0933,Hs 822.T,5,70-01-02 0:00,70-01-02 0:00,Hs822.T_599_2019
600,CVCL_0938,Hs 834.T,31,70-01-02 0:00,70-01-02 0:00,Hs834.T_600_2019
601,CVCL_0941,Hs 839.T,31,70-01-02 0:00,70-01-02 0:00,Hs839.T_601_2019
602,CVCL_0942,Hs 840.T,37,70-01-02 0:00,70-01-02 0:00,Hs840.T_602_2019
603,CVCL_0950,Hs 852.T,31,70-01-02 0:00,70-01-02 0:00,Hs852.T_603_2019
604,CVCL_0959,Hs 863.T,5,70-01-02 0:00,70-01-02 0:00,Hs863.T_604_2019
605,CVCL_0966,Hs 870.T,5,70-01-02 0:00,70-01-02 0:00,Hs870.T_605_2019
606,CVCL_0979,Hs 888.T,5,70-01-02 0:00,70-01-02 0:00,Hs888.T_606_2019
607,CVCL_0993,Hs 895.T,31,70-01-02 0:00,70-01-02 0:00,Hs895.T_607_2019
608,CVCL_1031,Hs 934.T,31,70-01-02 0:00,70-01-02 0:00,Hs934.T_608_2019
609,CVCL_1033,Hs 936.T,31,70-01-02 0:00,70-01-02 0:00,Hs936.T_609_2019
610,CVCL_1036,Hs 939.T,31,70-01-02 0:00,70-01-02 0:00,Hs939.T_610_2019
611,CVCL_1038,Hs 940.T,31,70-01-02 0:00,70-01-02 0:00,Hs940.T_611_2019
612,CVCL_1040,Hs 944.T,31,70-01-02 0:00,70-01-02 0:00,Hs944.T_612_2019
613,CVCL_0761,Hs-445,13,70-01-02 0:00,70-01-02 0:00,Hs445_613_2019
614,CVCL_0332,Hs-578-T,7,70-01-02 0:00,70-01-02 0:00,Hs578T_614_2019
615,CVCL_0832,Hs-633T,19,70-01-02 0:00,70-01-02 0:00,Hs633T_615_2019
616,CVCL_2516,HS-Sultan,13,70-01-02 0:00,70-01-02 0:00,HSSultan_616_2019
617,CVCL_0807,HS578BST,41,70-01-02 0:00,70-01-02 0:00,HS578BST_617_2019
618,CVCL_0977,HS888LU,41,70-01-02 0:00,70-01-02 0:00,HS888LU_618_2019
619,CVCL_1287,HSC-2,37,70-01-02 0:00,70-01-02 0:00,HSC2_619_2019
620,CVCL_1288,HSC-3,37,70-01-02 0:00,70-01-02 0:00,HSC3_620_2019
621,CVCL_A385,HSC-39,34,70-01-02 0:00,70-01-02 0:00,HSC39_621_2019
622,CVCL_1289,HSC-4,37,70-01-02 0:00,70-01-02 0:00,HSC4_622_2019
623,NA,HSTS,41,70-01-02 0:00,70-01-02 0:00,HSTS_623_2019
624,CVCL_1290,HT,13,70-01-02 0:00,70-01-02 0:00,HT_624_2019
625,CVCL_0317,HT-1080,33,70-01-02 0:00,70-01-02 0:00,HT1080_625_2019
626,CVCL_2520,HT-115,16,70-01-02 0:00,70-01-02 0:00,HT115_626_2019
627,CVCL_1291,HT-1197,38,70-01-02 0:00,70-01-02 0:00,HT1197_627_2019
628,CVCL_1292,HT-1376,38,70-01-02 0:00,70-01-02 0:00,HT1376_628_2019
629,CVCL_0318,HT-144,31,70-01-02 0:00,70-01-02 0:00,HT144_629_2019
630,CVCL_0320,HT-29,16,70-01-02 0:00,70-01-02 0:00,HT29_630_2019
631,CVCL_1293,HT-3,10,70-01-02 0:00,70-01-02 0:00,HT3_631_2019
632,CVCL_1294,HT55,16,70-01-02 0:00,70-01-02 0:00,HT55_632_2019
633,CVCL_1295,HTC-C3,36,70-01-02 0:00,70-01-02 0:00,HTCC3_633_2019
634,CVCL_2522,HTK-,13,70-01-02 0:00,70-01-02 0:00,HTK_634_2019
635,CVCL_0324,HuCCT1,3,70-01-02 0:00,70-01-02 0:00,HuCCT1_635_2019
636,CVCL_4846,HuG1-N,34,70-01-02 0:00,70-01-02 0:00,HuG1N_636_2019
637,CVCL_2956,huH-1,17,70-01-02 0:00,70-01-02 0:00,huH1_637_2019
638,CVCL_2955,HuH-28,3,70-01-02 0:00,70-01-02 0:00,HuH28_638_2019
639,CVCL_1296,HUH-6-clone5,17,70-01-02 0:00,70-01-02 0:00,HUH6clone5_639_2019
640,CVCL_0336,HuH-7,17,70-01-02 0:00,70-01-02 0:00,HuH7_640_2019
641,CVCL_2526,HuNS1,13,70-01-02 0:00,70-01-02 0:00,HuNS1_641_2019
642,CVCL_1297,HuO-3N1,5,70-01-02 0:00,70-01-02 0:00,HuO3N1_642_2019
643,CVCL_1298,HuO9,5,70-01-02 0:00,70-01-02 0:00,HuO9_643_2019
644,CVCL_1299,HuP-T3,25,70-01-02 0:00,70-01-02 0:00,HuPT3_644_2019
645,CVCL_1300,HuP-T4,25,70-01-02 0:00,70-01-02 0:00,HuPT4_645_2019
646,CVCL_3526,HuT 102,13,70-01-02 0:00,70-01-02 0:00,HuT102_646_2019
647,CVCL_0337,HuT 78,13,70-01-02 0:00,70-01-02 0:00,HuT78_647_2019
648,CVCL_1301,HUTU-80,32,70-01-02 0:00,70-01-02 0:00,HUTU80_648_2019
649,CVCL_3725,I-9-2,13,70-01-02 0:00,70-01-02 0:00,I92_649_2019
650,CVCL_1302,IA-LM,18,70-01-02 0:00,70-01-02 0:00,IALM_650_2019
651,CVCL_1303,IGR-1,31,70-01-02 0:00,70-01-02 0:00,IGR1_651_2019
652,CVCL_2075,IGR-37,31,70-01-02 0:00,70-01-02 0:00,IGR37_652_2019
653,CVCL_2076,IGR-39,31,70-01-02 0:00,70-01-02 0:00,IGR39_653_2019
654,CVCL_1304,IGROV-1,24,70-01-02 0:00,70-01-02 0:00,IGROV1_654_2019
655,CVCL_2960,IHH-4,36,70-01-02 0:00,70-01-02 0:00,IHH4_655_2019
656,CVCL_1305,IM-9,13,70-01-02 0:00,70-01-02 0:00,IM9_656_2019
657,CVCL_2961,IM-95,34,70-01-02 0:00,70-01-02 0:00,IM95_657_2019
658,CVCL_2962,IM-95m,34,70-01-02 0:00,70-01-02 0:00,IM95m_658_2019
659,CVCL_0346,IMR-32,2,70-01-02 0:00,70-01-02 0:00,IMR32_659_2019
660,CVCL_1306,IMR-5,2,70-01-02 0:00,70-01-02 0:00,IMR5_660_2019
661,CVCL_5779,IOMM-Lee,9,70-01-02 0:00,70-01-02 0:00,IOMMLee_661_2019
662,CVCL_5540,IOSE-364-,24,70-01-02 0:00,70-01-02 0:00,IOSE364_662_2019
663,CVCL_5541,IOSE-397,24,70-01-02 0:00,70-01-02 0:00,IOSE397_663_2019
664,CVCL_E234,IOSE-523-,24,70-01-02 0:00,70-01-02 0:00,IOSE523_664_2019
665,CVCL_EQ74,IOSE-75-16SV40,24,70-01-02 0:00,70-01-02 0:00,IOSE7516SV40_665_2019
666,CVCL_1307,IPC-298,31,70-01-02 0:00,70-01-02 0:00,IPC298_666_2019
667,CVCL_2529,Ishikawa,11,70-01-02 0:00,70-01-02 0:00,Ishikawa_667_2019
668,CVCL_6543,Ishikawa (Heraklio) 02 ER-,11,70-01-02 0:00,70-01-02 0:00,Ishikawa(Heraklio)02ER_668_2019
669,CVCL_1308,IST-MEL1,31,70-01-02 0:00,70-01-02 0:00,ISTMEL1_669_2019
670,CVCL_1311,IST-MES1,27,70-01-02 0:00,70-01-02 0:00,ISTMES1_670_2019
671,CVCL_1312,IST-MES2,27,70-01-02 0:00,70-01-02 0:00,ISTMES2_671_2019
672,CVCL_1313,IST-SL1,18,70-01-02 0:00,70-01-02 0:00,ISTSL1_672_2019
673,CVCL_1314,IST-SL2,18,70-01-02 0:00,70-01-02 0:00,ISTSL2_673_2019
674,CVCL_1316,J-RT3-T3-5,13,70-01-02 0:00,70-01-02 0:00,JRT3T35_674_2019
675,CVCL_0359,J82,38,70-01-02 0:00,70-01-02 0:00,J82_675_2019
676,CVCL_0360,JAR,35,70-01-02 0:00,70-01-02 0:00,JAR_676_2019
677,CVCL_0363,JEG-3,26,70-01-02 0:00,70-01-02 0:00,JEG3_677_2019
678,CVCL_1865,JeKo-1,13,70-01-02 0:00,70-01-02 0:00,JeKo1_678_2019
679,CVCL_8098,JH-EsoAd1,21,70-01-02 0:00,70-01-02 0:00,JHEsoAd1_679_2019
680,CVCL_2785,JHH-1,17,70-01-02 0:00,70-01-02 0:00,JHH1_680_2019
681,CVCL_2786,JHH-2,17,70-01-02 0:00,70-01-02 0:00,JHH2_681_2019
682,CVCL_2787,JHH-4,17,70-01-02 0:00,70-01-02 0:00,JHH4_682_2019
683,CVCL_0364,JHH-5,17,70-01-02 0:00,70-01-02 0:00,JHH5_683_2019
684,CVCL_2788,JHH-6,17,70-01-02 0:00,70-01-02 0:00,JHH6_684_2019
685,CVCL_2805,JHH-7,17,70-01-02 0:00,70-01-02 0:00,JHH7_685_2019
686,CVCL_4640,JHOC-5,24,70-01-02 0:00,70-01-02 0:00,JHOC5_686_2019
687,CVCL_4644,JHOM-1,24,70-01-02 0:00,70-01-02 0:00,JHOM1_687_2019
688,CVCL_4645,JHOM-2B,24,70-01-02 0:00,70-01-02 0:00,JHOM2B_688_2019
689,CVCL_4647,JHOS-2,24,70-01-02 0:00,70-01-02 0:00,JHOS2_689_2019
690,CVCL_4648,JHOS-3,24,70-01-02 0:00,70-01-02 0:00,JHOS3_690_2019
691,CVCL_4649,JHOS-4,24,70-01-02 0:00,70-01-02 0:00,JHOS4_691_2019
692,CVCL_5986,JHU-011,14,70-01-02 0:00,70-01-02 0:00,JHU011_692_2019
693,CVCL_5988,JHU-013,37,70-01-02 0:00,70-01-02 0:00,JHU013_693_2019
694,CVCL_5989,JHU-019,28,70-01-02 0:00,70-01-02 0:00,JHU019_694_2019
695,CVCL_5991,JHU-022,14,70-01-02 0:00,70-01-02 0:00,JHU022_695_2019
696,CVCL_5992,JHU-028,37,70-01-02 0:00,70-01-02 0:00,JHU028_696_2019
697,CVCL_5993,JHU-029,37,70-01-02 0:00,70-01-02 0:00,JHU029_697_2019
698,CVCL_4655,JHUEM-1,11,70-01-02 0:00,70-01-02 0:00,JHUEM1_698_2019
699,CVCL_4656,JHUEM-2,11,70-01-02 0:00,70-01-02 0:00,JHUEM2_699_2019
700,CVCL_4657,JHUEM-3,11,70-01-02 0:00,70-01-02 0:00,JHUEM3_700_2019
701,CVCL_4658,JHUEM-7,11,70-01-02 0:00,70-01-02 0:00,JHUEM7_701_2019
702,CVCL_2077,JIMT-1,7,70-01-02 0:00,70-01-02 0:00,JIMT1_702_2019
703,CVCL_1317,Jiyoye,13,70-01-02 0:00,70-01-02 0:00,Jiyoye_703_2019
704,CVCL_1317,JiyoyeP-2003,13,70-01-02 0:00,70-01-02 0:00,JiyoyeP2003_704_2019
705,CVCL_D605,JJ012,8,70-01-02 0:00,70-01-02 0:00,JJ012_705_2019
706,CVCL_2078,JJN-3,13,70-01-02 0:00,70-01-02 0:00,JJN3_706_2019
707,CVCL_2079,JK-1,13,70-01-02 0:00,70-01-02 0:00,JK1_707_2019
708,CVCL_2080,JL-1,27,70-01-02 0:00,70-01-02 0:00,JL1_708_2019
709,CVCL_3532,JM1,13,70-01-02 0:00,70-01-02 0:00,JM1_709_2019
710,CVCL_2081,JMSU-1,38,70-01-02 0:00,70-01-02 0:00,JMSU1_710_2019
711,CVCL_3728,JSC-1,13,70-01-02 0:00,70-01-02 0:00,JSC1_711_2019
712,CVCL_0065,JURKAT,13,70-01-02 0:00,70-01-02 0:00,JURKAT_712_2019
713,CVCL_0367,"Jurkat, Clone E6-1",13,70-01-02 0:00,70-01-02 0:00,"Jurkat,CloneE61_713_2019"
714,CVCL_2086,JURL-MK1,13,70-01-02 0:00,70-01-02 0:00,JURLMK1_714_2019
715,CVCL_1319,JVM-2,13,70-01-02 0:00,70-01-02 0:00,JVM2_715_2019
716,CVCL_1320,JVM-3,13,70-01-02 0:00,70-01-02 0:00,JVM3_716_2019
717,CVCL_0004,K-562,13,70-01-02 0:00,70-01-02 0:00,K562_717_2019
718,CVCL_8784,K029AX,31,70-01-02 0:00,70-01-02 0:00,K029AX_718_2019
719,CVCL_1321,K052,13,70-01-02 0:00,70-01-02 0:00,K052_719_2019
720,CVCL_2537,K1,36,70-01-02 0:00,70-01-02 0:00,K1_720_2019
721,CVCL_W796,K19,31,70-01-02 0:00,70-01-02 0:00,K19_721_2019
722,CVCL_AT85,K2,36,70-01-02 0:00,70-01-02 0:00,K2_722_2019
723,CVCL_9V29,K4,31,70-01-02 0:00,70-01-02 0:00,K4_723_2019
724,CVCL_1322,K5,36,70-01-02 0:00,70-01-02 0:00,K5_724_2019
725,CVCL_1883,K8,31,70-01-02 0:00,70-01-02 0:00,K8_725_2019
726,CVCL_1323,KALS-1,9,70-01-02 0:00,70-01-02 0:00,KALS1_726_2019
727,CVCL_1821,KARPAS-1106P,13,70-01-02 0:00,70-01-02 0:00,KARPAS1106P_727_2019
728,CVCL_1822,KARPAS-231,13,70-01-02 0:00,70-01-02 0:00,KARPAS231_728_2019
729,CVCL_1324,KARPAS-299,13,70-01-02 0:00,70-01-02 0:00,KARPAS299_729_2019
730,CVCL_1325,KARPAS-422,13,70-01-02 0:00,70-01-02 0:00,KARPAS422_730_2019
731,CVCL_1326,KARPAS-45,13,70-01-02 0:00,70-01-02 0:00,KARPAS45_731_2019
732,CVCL_1823,KARPAS-620,13,70-01-02 0:00,70-01-02 0:00,KARPAS620_732_2019
733,CVCL_0589,KASUMI-1,13,70-01-02 0:00,70-01-02 0:00,KASUMI1_733_2019
734,CVCL_0590,KASUMI-2,13,70-01-02 0:00,70-01-02 0:00,KASUMI2_734_2019
735,CVCL_0612,Kasumi-3,13,70-01-02 0:00,70-01-02 0:00,Kasumi3_735_2019
736,CVCL_0614,Kasumi-6,13,70-01-02 0:00,70-01-02 0:00,Kasumi6_736_2019
737,CVCL_0371,KATOIII,34,70-01-02 0:00,70-01-02 0:00,KATOIII_737_2019
738,CVCL_2090,KCI-MOH1,25,70-01-02 0:00,70-01-02 0:00,KCIMOH1_738_2019
739,CVCL_2091,KCL-22,13,70-01-02 0:00,70-01-02 0:00,KCL22_739_2019
740,CVCL_1327,KE-37,13,70-01-02 0:00,70-01-02 0:00,KE37_740_2019
741,CVCL_3385,KE-39,34,70-01-02 0:00,70-01-02 0:00,KE39_741_2019
742,CVCL_3386,KE-97,13,70-01-02 0:00,70-01-02 0:00,KE97_742_2019
743,CVCL_2092,KELLY,2,70-01-02 0:00,70-01-02 0:00,KELLY_743_2019
744,CVCL_0374,KG-1,13,70-01-02 0:00,70-01-02 0:00,KG1_744_2019
745,CVCL_2971,KG-1-C,9,70-01-02 0:00,70-01-02 0:00,KG1C_745_2019
746,CVCL_0375,KGN,24,70-01-02 0:00,70-01-02 0:00,KGN_746_2019
747,CVCL_2972,KHM-1B,13,70-01-02 0:00,70-01-02 0:00,KHM1B_747_2019
748,CVCL_2093,Ki-JK,13,70-01-02 0:00,70-01-02 0:00,KiJK_748_2019
749,CVCL_1328,KINGS-1,9,70-01-02 0:00,70-01-02 0:00,KINGS1_749_2019
750,CVCL_1329,KLE,11,70-01-02 0:00,70-01-02 0:00,KLE_750_2019
751,CVCL_5146,KLM-1,25,70-01-02 0:00,70-01-02 0:00,KLM1_751_2019
752,CVCL_1330,KM-H2,13,70-01-02 0:00,70-01-02 0:00,KMH2_752_2019
753,CVCL_1331,KM12,16,70-01-02 0:00,70-01-02 0:00,KM12_753_2019
754,CVCL_2977,KMBC-2,38,70-01-02 0:00,70-01-02 0:00,KMBC2_754_2019
755,CVCL_S641,KMH-2,36,70-01-02 0:00,70-01-02 0:00,KMH2_755_2019
756,CVCL_2981,KMM-1,13,70-01-02 0:00,70-01-02 0:00,KMM1_756_2019
757,CVCL_1332,KMOE-2,13,70-01-02 0:00,70-01-02 0:00,KMOE2_757_2019
758,CVCL_2983,KMRC-1,15,70-01-02 0:00,70-01-02 0:00,KMRC1_758_2019
759,CVCL_2984,KMRC-2,15,70-01-02 0:00,70-01-02 0:00,KMRC2_759_2019
760,CVCL_2986,KMRC-20,15,70-01-02 0:00,70-01-02 0:00,KMRC20_760_2019
761,CVCL_2985,KMRC-3,15,70-01-02 0:00,70-01-02 0:00,KMRC3_761_2019
762,CVCL_2989,KMS-11,13,70-01-02 0:00,70-01-02 0:00,KMS11_762_2019
763,CVCL_1334,KMS-12-BM,13,70-01-02 0:00,70-01-02 0:00,KMS12BM_763_2019
764,CVCL_1333,KMS-12-PE,13,70-01-02 0:00,70-01-02 0:00,KMS12PE_764_2019
765,CVCL_A637,KMS-18,13,70-01-02 0:00,70-01-02 0:00,KMS18_765_2019
766,CVCL_2990,KMS-20,13,70-01-02 0:00,70-01-02 0:00,KMS20_766_2019
767,CVCL_2991,KMS-21BM,13,70-01-02 0:00,70-01-02 0:00,KMS21BM_767_2019
768,CVCL_2992,KMS-26,13,70-01-02 0:00,70-01-02 0:00,KMS26_768_2019
769,CVCL_2993,KMS-27,13,70-01-02 0:00,70-01-02 0:00,KMS27_769_2019
770,CVCL_2994,KMS-28BM,13,70-01-02 0:00,70-01-02 0:00,KMS28BM_770_2019
771,CVCL_2995,KMS-28PE,13,70-01-02 0:00,70-01-02 0:00,KMS28PE_771_2019
772,CVCL_2996,KMS-34,13,70-01-02 0:00,70-01-02 0:00,KMS34_772_2019
773,CVCL_0378,KNS-42,9,70-01-02 0:00,70-01-02 0:00,KNS42_773_2019
774,CVCL_2798,KNS-60,9,70-01-02 0:00,70-01-02 0:00,KNS60_774_2019
775,CVCL_1335,KNS-62,18,70-01-02 0:00,70-01-02 0:00,KNS62_775_2019
776,CVCL_1336,KNS-81-FD,9,70-01-02 0:00,70-01-02 0:00,KNS81FD_776_2019
777,CVCL_2799,KNS81,9,70-01-02 0:00,70-01-02 0:00,KNS81_777_2019
778,CVCL_3001,KON,37,70-01-02 0:00,70-01-02 0:00,KON_778_2019
779,CVCL_1866,KOPN-8,13,70-01-02 0:00,70-01-02 0:00,KOPN8_779_2019
780,CVCL_1337,KOSC-2,37,70-01-02 0:00,70-01-02 0:00,KOSC2_780_2019
781,CVCL_3002,KP-1N,25,70-01-02 0:00,70-01-02 0:00,KP1N_781_2019
782,CVCL_3003,KP-1NL,25,70-01-02 0:00,70-01-02 0:00,KP1NL_782_2019
783,CVCL_3004,KP-2,25,70-01-02 0:00,70-01-02 0:00,KP2_783_2019
784,CVCL_3005,KP-3,25,70-01-02 0:00,70-01-02 0:00,KP3_784_2019
785,CVCL_1338,KP-4,25,70-01-02 0:00,70-01-02 0:00,KP4_785_2019
786,CVCL_1339,KP-N-RT-BM-1,2,70-01-02 0:00,70-01-02 0:00,KPNRTBM1_786_2019
787,CVCL_1340,KP-N-S19s,2,70-01-02 0:00,70-01-02 0:00,KPNS19s_787_2019
788,CVCL_1341,KP-N-YN,2,70-01-02 0:00,70-01-02 0:00,KPNYN_788_2019
789,CVCL_1342,KP-N-YS,2,70-01-02 0:00,70-01-02 0:00,KPNYS_789_2019
790,CVCL_2094,KPL-1,7,70-01-02 0:00,70-01-02 0:00,KPL1_790_2019
791,CVCL_5310,KPL-4,7,70-01-02 0:00,70-01-02 0:00,KPL4_791_2019
792,NA,KRIJ,41,70-01-02 0:00,70-01-02 0:00,KRIJ_792_2019
793,CVCL_1343,KS-1,9,70-01-02 0:00,70-01-02 0:00,KS1_793_2019
794,CVCL_1344,KU-19-19,38,70-01-02 0:00,70-01-02 0:00,KU1919_794_2019
795,CVCL_0379,KU812,13,70-01-02 0:00,70-01-02 0:00,KU812_795_2019
796,CVCL_1345,KURAMOCHI,24,70-01-02 0:00,70-01-02 0:00,KURAMOCHI_796_2019
797,CVCL_1346,KY821,13,70-01-02 0:00,70-01-02 0:00,KY821_797_2019
798,CVCL_1825,KYAE-1,21,70-01-02 0:00,70-01-02 0:00,KYAE1_798_2019
799,CVCL_3007,KYM-1,33,70-01-02 0:00,70-01-02 0:00,KYM1_799_2019
800,CVCL_2095,KYO-1,13,70-01-02 0:00,70-01-02 0:00,KYO1_800_2019
801,CVCL_1347,KYSE-140,21,70-01-02 0:00,70-01-02 0:00,KYSE140_801_2019
802,CVCL_1348,KYSE-150,21,70-01-02 0:00,70-01-02 0:00,KYSE150_802_2019
803,CVCL_1349,KYSE-180,21,70-01-02 0:00,70-01-02 0:00,KYSE180_803_2019
804,CVCL_1359,KYSE-220,21,70-01-02 0:00,70-01-02 0:00,KYSE220_804_2019
805,CVCL_1350,KYSE-270,21,70-01-02 0:00,70-01-02 0:00,KYSE270_805_2019
806,CVCL_1351,KYSE-30,21,70-01-02 0:00,70-01-02 0:00,KYSE30_806_2019
807,CVCL_1352,KYSE-410,21,70-01-02 0:00,70-01-02 0:00,KYSE410_807_2019
808,CVCL_1353,KYSE-450,21,70-01-02 0:00,70-01-02 0:00,KYSE450_808_2019
809,CVCL_1360,KYSE-50,21,70-01-02 0:00,70-01-02 0:00,KYSE50_809_2019
810,CVCL_1354,KYSE-510,21,70-01-02 0:00,70-01-02 0:00,KYSE510_810_2019
811,CVCL_1355,KYSE-520,21,70-01-02 0:00,70-01-02 0:00,KYSE520_811_2019
812,CVCL_1356,KYSE-70,21,70-01-02 0:00,70-01-02 0:00,KYSE70_812_2019
813,CVCL_2096,L-1236,13,70-01-02 0:00,70-01-02 0:00,L1236_813_2019
814,CVCL_1357,L-363,13,70-01-02 0:00,70-01-02 0:00,L363_814_2019
815,CVCL_1361,L-428,13,70-01-02 0:00,70-01-02 0:00,L428_815_2019
816,CVCL_1362,L-540,13,70-01-02 0:00,70-01-02 0:00,L540_816_2019
817,CVCL_8147,L3.3,25,70-01-02 0:00,70-01-02 0:00,L3.3_817_2019
818,CVCL_0388,LAMA-84,13,70-01-02 0:00,70-01-02 0:00,LAMA84_818_2019
819,CVCL_1363,LAN-6,2,70-01-02 0:00,70-01-02 0:00,LAN6_819_2019
820,CVCL_1364,LB1047-RCC,15,70-01-02 0:00,70-01-02 0:00,LB1047RCC_820_2019
821,CVCL_1365,LB2241-RCC,15,70-01-02 0:00,70-01-02 0:00,LB2241RCC_821_2019
822,CVCL_1366,LB2518-MEL,31,70-01-02 0:00,70-01-02 0:00,LB2518MEL_822_2019
823,CVCL_1367,LB373-MEL-D,31,70-01-02 0:00,70-01-02 0:00,LB373MELD_823_2019
824,CVCL_1368,LB647-SCLC,18,70-01-02 0:00,70-01-02 0:00,LB647SCLC_824_2019
825,CVCL_1369,LB771-HNC,37,70-01-02 0:00,70-01-02 0:00,LB771HNC_825_2019
826,CVCL_1370,LB831-BLC,38,70-01-02 0:00,70-01-02 0:00,LB831BLC_826_2019
827,CVCL_1371,LB996-RCC,15,70-01-02 0:00,70-01-02 0:00,LB996RCC_827_2019
828,CVCL_3008,LC-1-sq,18,70-01-02 0:00,70-01-02 0:00,LC1sq_828_2019
829,CVCL_5480,LC-1/sq-SF,18,70-01-02 0:00,70-01-02 0:00,LC1/sqSF_829_2019
830,CVCL_1372,LC-1F,18,70-01-02 0:00,70-01-02 0:00,LC1F_830_2019
831,CVCL_1373,LC-2-ad,18,70-01-02 0:00,70-01-02 0:00,LC2ad_831_2019
832,CVCL_1374,LC4-1,13,70-01-02 0:00,70-01-02 0:00,LC41_832_2019
833,CVCL_1375,LCLC-103H,18,70-01-02 0:00,70-01-02 0:00,LCLC103H_833_2019
834,CVCL_1376,LCLC-97TM1,18,70-01-02 0:00,70-01-02 0:00,LCLC97TM1_834_2019
835,CVCL_3840,Li-7,17,70-01-02 0:00,70-01-02 0:00,Li7_835_2019
836,CVCL_2574,LIM1215,16,70-01-02 0:00,70-01-02 0:00,LIM1215_836_2019
837,CVCL_1377,LK-2,18,70-01-02 0:00,70-01-02 0:00,LK2_837_2019
838,CVCL_4849,LMSU,34,70-01-02 0:00,70-01-02 0:00,LMSU_838_2019
839,CVCL_0392,LN-18,9,70-01-02 0:00,70-01-02 0:00,LN18_839_2019
840,CVCL_3954,LN-215,9,70-01-02 0:00,70-01-02 0:00,LN215_840_2019
841,CVCL_0393,LN-229,9,70-01-02 0:00,70-01-02 0:00,LN229_841_2019
842,CVCL_3957,LN-235,9,70-01-02 0:00,70-01-02 0:00,LN235_842_2019
843,CVCL_3958,LN-319,9,70-01-02 0:00,70-01-02 0:00,LN319_843_2019
844,CVCL_3955,LN-340,9,70-01-02 0:00,70-01-02 0:00,LN340_844_2019
845,CVCL_1378,LN-405,9,70-01-02 0:00,70-01-02 0:00,LN405_845_2019
846,CVCL_3959,LN-428,9,70-01-02 0:00,70-01-02 0:00,LN428_846_2019
847,CVCL_3960,LN-443,9,70-01-02 0:00,70-01-02 0:00,LN443_847_2019
848,CVCL_3962,LN-464,9,70-01-02 0:00,70-01-02 0:00,LN464_848_2019
849,CVCL_3956,LN382,9,70-01-02 0:00,70-01-02 0:00,LN382_849_2019
850,CVCL_0395,LNCAP,28,70-01-02 0:00,70-01-02 0:00,LNCAP_850_2019
851,CVCL_1379,LNCaP-Clone-FGC,28,70-01-02 0:00,70-01-02 0:00,LNCaPCloneFGC_851_2019
852,CVCL_0394,LNZ308,9,70-01-02 0:00,70-01-02 0:00,LNZ308_852_2019
853,CVCL_3540,LNZTA3WT4,9,70-01-02 0:00,70-01-02 0:00,LNZTA3WT4_853_2019
854,CVCL_2104,LOU-NH91,18,70-01-02 0:00,70-01-02 0:00,LOUNH91_854_2019
855,CVCL_1380,LOUCY,13,70-01-02 0:00,70-01-02 0:00,LOUCY_855_2019
856,CVCL_0399,LoVo,16,70-01-02 0:00,70-01-02 0:00,LoVo_856_2019
857,CVCL_1381,LOXIMVI,13,70-01-02 0:00,70-01-02 0:00,LOXIMVI_857_2019
858,CVCL_0012,LP-1,13,70-01-02 0:00,70-01-02 0:00,LP1_858_2019
859,CVCL_0397,LS 180,16,70-01-02 0:00,70-01-02 0:00,LS180_859_2019
860,CVCL_1382,LS-1034,16,70-01-02 0:00,70-01-02 0:00,LS1034_860_2019
861,CVCL_1383,LS-123,16,70-01-02 0:00,70-01-02 0:00,LS123_861_2019
862,CVCL_1384,LS-174T,16,70-01-02 0:00,70-01-02 0:00,LS174T_862_2019
863,CVCL_1385,LS-411N,16,70-01-02 0:00,70-01-02 0:00,LS411N_863_2019
864,CVCL_1386,LS-513,16,70-01-02 0:00,70-01-02 0:00,LS513_864_2019
865,CVCL_1387,LU-134-A,18,70-01-02 0:00,70-01-02 0:00,LU134A_865_2019
866,CVCL_1389,LU-135,18,70-01-02 0:00,70-01-02 0:00,LU135_866_2019
867,CVCL_1390,LU-139,18,70-01-02 0:00,70-01-02 0:00,LU139_867_2019
868,CVCL_1391,LU-165,18,70-01-02 0:00,70-01-02 0:00,LU165_868_2019
869,CVCL_1392,LU-65,18,70-01-02 0:00,70-01-02 0:00,LU65_869_2019
870,CVCL_1393,LU-99A,18,70-01-02 0:00,70-01-02 0:00,LU99A_870_2019
871,CVCL_2582,LUDLU-1,18,70-01-02 0:00,70-01-02 0:00,LUDLU1_871_2019
872,CVCL_1394,LXF-289,18,70-01-02 0:00,70-01-02 0:00,LXF289_872_2019
